,Unnamed: 0,School ID,City,Zip Code,2018 Rank,2018 Rank Stars,2018 Rank Level,2018 Avg Score,School Level
731,31,340789002876,Kearny,7032,701,2,Elementary,51.641729999999995,Elementary
732,32,341623004740,Toms River,8753,701,2,Elementary,51.641729999999995,Elementary
733,33,340657000138,Hammonton,8037,701,2,Elementary,51.641729999999995,Elementary
734,34,341167001742,North Wildwood,8260,701,2,Elementary,51.641729999999995,Elementary
735,35,340129004570,Beach Haven,8008,701,2,Elementary,51.641729999999995,Elementary
736,36,340717003380,Highland Park,8904,701,2,Elementary,51.641729999999995,Elementary
737,37,341623004734,Toms River,8753,701,2,Elementary,51.641729999999995,Elementary
738,38,340246000260,Burlington,8016,701,2,Elementary,51.641729999999995,Elementary
739,39,341407000804,Rochelle Park,7662,701,2,Elementary,51.641729999999995,Elementary
740,40,340861005580,Linden,7036,701,2,Elementary,51.641729999999995,Elementary
741,41,340432003062,East Windsor,8520,701,2,Elementary,51.641729999999995,Elementary
742,42,340735002764,Hoboken,7030,701,2,Elementary,51.641729999999995,Elementary
743,43,340006100378,Plainfield,7063,701,2,Elementary,51.641729999999995,Elementary
744,44,340654003116,Hamilton,8610,701,2,Elementary,51.641729999999995,Elementary
745,45,340789002868,Kearny,7032,701,2,Elementary,51.641729999999995,Elementary
746,46,340004600329,Trenton,8638,701,2,Elementary,51.641729999999995,Elementary
747,47,341596005412,Sussex,7461,701,2,Elementary,51.641729999999995,Elementary
748,48,340456000092,Egg Harbor Township,8234,701,2,Elementary,51.641729999999995,Elementary
749,49,341812003708,Colonia,7067,701,2,Elementary,51.641729999999995,Elementary
750,0,341623004730,Toms River,8753,751,2,Elementary,47.45002,Elementary
751,1,341443001652,Runnemede,8078,751,2,Elementary,47.45002,Elementary
752,2,341107000172,Elwood,8217,751,2,Elementary,47.45002,Elementary
753,3,341053005380,Montague,7827,751,2,Elementary,47.45002,Elementary
754,4,341584001890,Bridgeton,8323,751,2,Elementary,47.45002,Elementary
755,5,341635004120,Union Beach,7735,751,2,Elementary,47.45002,Elementary
756,6,340783002814,Jersey City,7307,751,2,Elementary,47.45002,Elementary
757,7,340071502923,Garfield,7026,751,2,Elementary,47.45002,Other
758,8,341785000220,Dorothy,8317,751,2,Elementary,47.45002,Elementary
759,9,340234000002,Brigantine,8203,751,2,Elementary,47.45002,Elementary
760,10,341533002440,Maplewood,7040,751,2,Elementary,47.45002,Elementary
761,11,341761002484,West Orange,7052,751,2,Elementary,47.45002,Elementary
762,12,340466000374,Elmwood Park,7407,751,2,Elementary,47.45002,Elementary
763,13,340402003288,Dunellen,8812,751,2,Elementary,47.45002,Elementary
764,14,340405004606,West Creek,8092,751,2,Elementary,47.45002,Elementary
765,15,340279000813,Carlstadt,7072,751,2,Elementary,47.45002,Elementary
766,16,341353005644,Rahway,7065,751,2,Elementary,47.45002,Elementary
767,17,341050003446,Monroe Twp,8831,751,2,Elementary,47.45002,Elementary
768,18,340330004790,Clifton,7011,751,2,Elementary,47.45002,Elementary
769,19,341758002942,West New York,7093,751,2,Elementary,47.45002,Elementary
770,20,340678005356,Franklin,7416,751,2,Elementary,47.45002,Elementary
771,21,340390002524,Wenonah,8090,751,2,Elementary,47.45002,Elementary
772,22,340459000825,Elizabeth,7208,751,2,Elementary,47.45002,Elementary
773,23,340324005899,Clementon,8021,751,2,Elementary,47.45002,Elementary
774,24,341134002228,Newark,7105,751,2,Elementary,47.45002,Elementary
775,25,340008300573,Plainfield,7060,751,2,Elementary,47.45002,Other
776,26,341305003564,Piscataway,8854,751,2,Elementary,47.45002,Elementary
777,27,340627000502,Hackensack,7601,751,2,Elementary,47.45002,Elementary
778,28,341227002402,Orange,7050,751,2,Elementary,47.45002,Elementary
779,29,340549005200,Franklin Park,8823,751,2,Elementary,47.45002,Elementary
780,30,341146002894,North Bergen,7047,751,2,Elementary,47.45002,Elementary
781,31,340783002788,Jersey City,7307,751,2,Elementary,47.45002,Elementary
782,32,340156004574,Bayville,8721,751,2,Elementary,47.45002,Elementary
783,33,341647003007,Barnegat,8005,751,2,Elementary,47.45002,Elementary
784,34,341542006035,Southampton,8088,751,2,Elementary,47.45002,Elementary
785,35,341671005426,Vernon,7462,751,2,Elementary,47.45002,Elementary
786,36,341509005296,Somerville,8876,751,2,Elementary,47.45002,Elementary
787,37,341011003994,Leonardo,7737,751,2,Elementary,47.45002,Elementary
788,38,340540005342,Franklin,7416,751,2,Elementary,47.45002,Elementary
789,39,340489000058,Marlton,8053,751,2,Elementary,47.45002,Elementary
790,40,340330004782,Clifton,7011,751,2,Elementary,47.45002,Elementary
791,41,340576000476,Garfield,7026,751,2,Elementary,47.45002,Elementary
792,42,341149003482,North Brunswick,8902,751,2,Elementary,47.45002,Elementary
793,43,340090005324,Newton,7860,751,2,Elementary,47.45002,Elementary
794,44,341692000902,Wallington,7057,751,2,Elementary,47.45002,Elementary
795,45,340072903027,Vineland,8332,751,2,Elementary,47.45002,Other
796,46,340150000272,Bergenfield,7621,751,2,Elementary,47.45002,Elementary
797,47,340783002792,Jersey City,7306,751,2,Elementary,47.45002,Elementary
798,48,341623000345,Toms River,8755,751,2,Elementary,47.45002,Elementary
799,49,341623004746,Toms River,8753,751,2,Elementary,47.45002,Elementary
800,0,340789002874,Kearny,7032,801,2,Elementary,44.04102,Elementary
801,1,341011003988,North Middletown,7748,801,2,Elementary,44.04102,Elementary
802,2,340954005842,Port Murray,7865,801,2,Elementary,44.04102,Elementary
803,3,341149003484,North Brunswick,8902,801,2,Elementary,44.04102,Elementary
804,4,341215005390,Ogdensburg,7439,801,2,Elementary,44.04102,Elementary
805,5,341650005754,Union,7083,801,2,Elementary,44.04102,Elementary
806,6,340654003124,Hamilton,8690,801,2,Elementary,44.04102,Elementary
807,7,340876000544,Little Ferry,7643,801,2,Elementary,44.04102,Elementary
808,8,341602001250,Tabernacle,8088,801,2,Elementary,44.04102,Elementary
809,9,341788004560,Wharton,7885,801,2,Elementary,44.04102,Elementary
810,10,341134003061,Newark,7104,801,2,Elementary,44.04102,Elementary
811,11,340135001964,Belleville,7109,801,2,Elementary,44.04102,Elementary
812,12,341140005388,Newton,7860,801,2,Elementary,44.04102,Elementary
813,13,340489001070,Marlton,8053,801,2,Elementary,44.04102,Elementary
814,14,341488001240,Shamong,8088,801,2,Elementary,44.04102,Elementary
815,15,341647005947,Barnegat,8005,801,2,Elementary,44.04102,Elementary
816,16,340945004662,Manchester,8759,801,2,Elementary,44.04102,Elementary
817,17,340774000463,Jackson,8527,801,2,Elementary,44.04102,Elementary
818,18,340486000102,Estell Manor,8319,801,2,Elementary,44.04102,Elementary
819,19,340783002828,Jersey City,7302,801,2,Elementary,44.04102,Elementary
820,20,340135001966,Belleville,7109,801,2,Elementary,44.04102,Elementary
821,21,340450003336,Edison,8817,801,2,Elementary,44.04102,Elementary
822,22,340654003122,Hamilton,8610,801,2,Elementary,44.04102,Elementary
823,23,341761002494,West Orange,7052,801,2,Elementary,44.04102,Elementary
824,24,341518000465,South Bound Brook,8880,801,2,Elementary,44.04102,Elementary
825,25,340492003076,Ewing,8628,801,2,Elementary,44.04102,Elementary
826,26,341293003544,Perth Amboy,8861,801,2,Elementary,44.04102,Elementary
827,27,341587001666,Stratford,8084,801,2,Elementary,44.04102,Elementary
828,28,340777003388,Jamesburg,8831,801,2,Elementary,44.04102,Elementary
829,29,340076903048,Lambertville,8530,801,2,Elementary,44.04102,Elementary
830,30,340078503390,Camden,8105,801,2,Elementary,44.04102,Other
831,31,340903005034,Salem,8079,801,2,Elementary,44.04102,Elementary
832,32,340222004584,Brick,8723,801,2,Elementary,44.04102,Elementary
833,33,340654003132,Hamilton,8620,801,2,Elementary,44.04102,Elementary
834,34,341449000826,Saddle Brook,7663,801,2,Elementary,44.04102,Elementary
835,35,340603001508,Blackwood,8012,801,2,Elementary,44.04102,Elementary
836,36,341650005748,Union,7083,801,2,Elementary,44.04102,Elementary
837,37,340840003156,Lawrenceville,8648,801,2,Elementary,44.04102,Elementary
838,38,340077603299,Camden,8104,801,2,Elementary,44.04102,Elementary
839,39,340489001072,Marlton,8053,801,2,Elementary,44.04102,Elementary
840,40,340945004664,Whiting,8759,801,2,Elementary,44.04102,Elementary
841,41,341326000366,Phillipsburg,8865,801,2,Elementary,44.04102,Elementary
842,42,340141003750,Belmar,7719,801,2,Elementary,44.04102,Elementary
843,43,341701005884,Washington,7882,801,2,Elementary,44.04102,Elementary
844,44,340183001992,Bloomfield,7003,801,2,Elementary,44.04102,Elementary
845,45,341368003832,Hazlet,7730,801,2,Elementary,44.04102,Elementary
846,46,340462002538,Glassboro,8028,801,2,Elementary,44.04102,Elementary
847,47,341158001178,Wrightstown,8562,801,2,Elementary,44.04102,Elementary
848,48,340603001514,Sicklerville,8081,801,2,Elementary,44.04102,Elementary
849,49,340390002520,Deptford,8096,801,2,Elementary,44.04102,Elementary
850,0,340423005901,East Orange,7017,851,2,Elementary,40.764379999999996,Elementary
851,1,340603001512,Blackwood,8012,851,2,Elementary,40.764379999999996,Elementary
852,2,340891004656,Ship Bottom,8008,851,2,Elementary,40.764379999999996,Elementary
853,3,341350005086,Quinton,8072,851,2,Elementary,40.764379999999996,Elementary
854,4,340780004266,Wharton,7885,851,2,Elementary,40.764379999999996,Elementary
855,5,341230005846,Oxford,7863,851,2,Elementary,40.764379999999996,Elementary
856,6,340126002718,Bayonne,7002,851,2,Elementary,40.764379999999996,Elementary
857,7,341638002922,Union City,7087,851,2,Elementary,40.764379999999996,Elementary
858,8,340007906129,Camden,8102,851,2,Elementary,40.764379999999996,Elementary
859,9,340624002734,Guttenberg,7093,851,2,Elementary,40.764379999999996,Elementary
860,10,340549005196,Somerset,8873,851,2,Elementary,40.764379999999996,Elementary
861,11,341779002684,Westville,8093,851,2,Elementary,40.764379999999996,Elementary
862,12,340126002722,Bayonne,7002,851,2,Elementary,40.764379999999996,Elementary
863,13,341095006070,Mount Laurel,8054,851,2,Elementary,40.764379999999996,Elementary
864,14,340126002720,Bayonne,7002,851,2,Elementary,40.764379999999996,Elementary
865,15,341758002950,West New York,7093,851,2,Elementary,40.764379999999996,Elementary
866,16,341707002644,Turnersville,8012,851,2,Elementary,40.764379999999996,Elementary
867,17,341380000257,Ridgefield Park,7660,851,2,Elementary,40.764379999999996,Elementary
868,18,340921003279,Lyndhurst,7071,851,2,Elementary,40.764379999999996,Elementary
869,19,340456000086,Egg Harbor Township,8234,851,2,Elementary,40.764379999999996,Elementary
870,20,341632004750,Tuckerton,8087,851,2,Elementary,40.764379999999996,Elementary
871,21,340603001524,Blackwood,8012,851,2,Elementary,40.764379999999996,Elementary
872,22,340681005824,Phillipsburg,8865,851,2,Elementary,40.764379999999996,Elementary
873,23,340330004776,Clifton,7013,851,2,Elementary,40.764379999999996,Elementary
874,24,340573006089,Galloway,8205,851,2,Elementary,40.764379999999996,Elementary
875,25,340837001856,Cedarville,8311,851,2,Elementary,40.764379999999996,Elementary
876,26,340076903010,Lambertville,8530,851,2,Elementary,40.764379999999996,Elementary
877,27,340008200569,Blairstown,7825,851,2,Elementary,40.764379999999996,Elementary
878,28,341239001190,Palmyra,8065,851,2,Elementary,40.764379999999996,Elementary
879,29,341110002602,National Park,8063,851,2,Elementary,40.764379999999996,Elementary
880,30,340066000006,Absecon,8201,851,2,Elementary,40.764379999999996,Elementary
881,31,340783002842,Jersey City,7305,851,2,Elementary,40.764379999999996,Elementary
882,32,341011004006,Port Monmouth,7758,851,2,Elementary,40.764379999999996,Elementary
883,33,341119004426,Netcong,7857,851,2,Elementary,40.764379999999996,Elementary
884,34,341797001776,Wildwood Crest,8260,851,2,Elementary,40.764379999999996,Elementary
885,35,340074803144,Paterson,7501,851,2,Elementary,40.764379999999996,Elementary
886,36,340792005552,Kenilworth,7033,851,2,Elementary,40.764379999999996,Elementary
887,37,340078703387,Kearny,7032,851,2,Elementary,40.764379999999996,Elementary
888,38,340330004784,Clifton,7011,851,2,Elementary,40.764379999999996,Elementary
889,39,341002000033,Cape May Court House,8210,851,2,Elementary,40.764379999999996,Elementary
890,40,340390002518,Deptford,8096,851,2,Elementary,40.764379999999996,Elementary
891,41,340615001848,Greenwich,8323,851,2,Elementary,40.764379999999996,Elementary
892,42,340459000806,Elizabeth,7208,851,2,Elementary,40.764379999999996,Elementary
893,43,340366001826,Rosenhayn,8352,851,2,Elementary,40.764379999999996,Elementary
894,44,340189002960,Bloomsbury,8804,851,2,Elementary,40.764379999999996,Elementary
895,45,341434004528,Succasunna,7876,851,2,Elementary,40.764379999999996,Elementary
896,46,340069002956,Pittstown,8867,851,2,Elementary,40.764379999999996,Elementary
897,47,340789002870,Kearny,7032,851,2,Elementary,40.764379999999996,Elementary
898,48,341626004954,Totowa,7512,851,2,Elementary,40.764379999999996,Middle
899,49,341380000760,Ridgefield Park,7660,851,2,Elementary,40.764379999999996,Elementary
900,0,340648005352,Hamburg,7419,901,2,Elementary,37.34255,Elementary
901,1,341134002298,Newark,7105,901,2,Elementary,37.34255,Elementary
902,2,340096000016,Atlantic City,8401,901,2,Elementary,37.34255,Elementary
903,3,341449000828,Saddle Brook,7663,901,2,Elementary,37.34255,Elementary
904,4,341512003604,South Amboy,8879,901,2,Elementary,37.34255,Elementary
905,5,340162001332,West Berlin,8091,901,2,Elementary,37.34255,Elementary
906,6,340573000108,Galloway,8205,901,2,Elementary,37.34255,Elementary
907,7,340573006028,Galloway,8205,901,2,Elementary,37.34255,Elementary
908,8,341623006037,Beachwood,8722,901,2,Elementary,37.34255,Elementary
909,9,340783002794,Jersey City,7304,901,2,Elementary,37.34255,Elementary
910,10,340126002712,Bayonne,7002,901,2,Elementary,37.34255,Elementary
911,11,341146002886,North Bergen,7047,901,2,Elementary,37.34255,Elementary
912,12,340330004772,Clifton,7011,901,2,Elementary,37.34255,Elementary
913,13,341728004988,Wayne,7470,901,2,Elementary,37.34255,Elementary
914,14,341731002932,Weehawken,7086,901,2,Elementary,37.34255,Elementary
915,15,340528000104,Hammonton,8037,901,2,Elementary,37.34255,Elementary
916,16,341500001660,Somerdale,8083,901,2,Elementary,37.34255,Elementary
917,17,341428005652,Roselle,7203,901,2,Elementary,37.34255,Elementary
918,18,341806001696,Sicklerville,8081,901,2,Elementary,37.34255,Elementary
919,19,340004900336,Red Bank,7701,901,2,Elementary,37.34255,Elementary
920,20,340963000175,Manville,8835,901,2,Elementary,37.34255,Elementary
921,21,340423000134,East Orange,7017,901,2,Elementary,37.34255,Elementary
922,22,340466000376,Elmwood Park,7407,901,2,Elementary,37.34255,Elementary
923,23,341125001168,Wrightstown,8562,901,2,Elementary,37.34255,Elementary
924,24,340378000123,Delran,8075,901,2,Elementary,37.34255,Elementary
925,25,340081005028,Alloway,8001,901,2,Elementary,37.34255,Elementary
926,26,341281001220,Browns Mills,8015,901,2,Elementary,37.34255,Elementary
927,27,340007000529,Newark,7102,901,2,Elementary,37.34255,Other
928,28,341638002920,Union City,7087,901,2,Elementary,37.34255,Elementary
929,29,341707002654,Sewell,8080,901,2,Elementary,37.34255,Elementary
930,30,341203004678,Ocean Gate,8740,901,2,Elementary,37.34255,Elementary
931,31,341410004504,Rockaway,7866,901,2,Elementary,37.34255,Elementary
932,32,341812003726,Avenel,7001,901,2,Elementary,37.34255,Elementary
933,33,340654003126,Hamilton,8620,901,2,Elementary,37.34255,Elementary
934,34,340585001490,Gibbsboro,8026,901,2,Elementary,37.34255,Elementary
935,35,341707005922,Turnersville,8012,901,2,Elementary,37.34255,Elementary
936,36,340138001318,Bellmawr,8031,901,2,Elementary,37.34255,Elementary
937,37,341293000404,Perth Amboy,8861,901,2,Elementary,37.34255,Elementary
938,38,341227002404,Orange,7050,901,2,Elementary,37.34255,Elementary
939,39,340007600483,Asbury Park,7712,901,2,Elementary,37.34255,Elementary
940,40,340774004614,Jackson,8527,901,2,Elementary,37.34255,Elementary
941,41,341623004748,Toms River,8753,901,2,Elementary,37.34255,Elementary
942,42,341236000684,Palisades Park,7650,901,2,Elementary,37.34255,Elementary
943,43,340076403256,Newark,7103,901,2,Elementary,37.34255,Elementary
944,44,341647004564,Barnegat,8005,901,2,Elementary,37.34255,Elementary
945,45,340627000500,Hackensack,7601,901,2,Elementary,37.34255,Elementary
946,46,341815002694,Woodbury,8096,901,2,Elementary,37.34255,Elementary
947,47,340363003764,Deal,7723,901,2,Elementary,37.34255,Elementary
948,48,340008700735,Paterson,7503,901,2,Elementary,37.34255,Other
949,49,340174000952,Beverly,8010,901,2,Elementary,37.34255,Elementary
950,0,340459005518,Elizabeth,7202,951,2,Elementary,33.52258,Elementary
951,1,340558003792,Freehold,7728,951,2,Elementary,33.52258,Elementary
952,2,340120000950,New Gretna,8224,951,2,Elementary,33.52258,Elementary
953,3,341638003215,Union City,7087,951,2,Elementary,33.52258,Elementary
954,4,340126002714,Bayonne,7002,951,2,Elementary,33.52258,Elementary
955,5,341773001256,Westampton,8060,951,2,Elementary,33.52258,Elementary
956,6,341680001924,Vineland,8360,951,2,Elementary,33.52258,Elementary
957,7,341758002946,West New York,7093,951,2,Elementary,33.52258,Elementary
958,8,341284005054,Carneys Point,8069,951,2,Elementary,33.52258,Elementary
959,9,340156004576,Bayville,8721,951,2,Elementary,33.52258,Elementary
960,10,341116004050,Neptune,7753,951,2,Elementary,33.52258,Elementary
961,11,340789002878,Kearny,7032,951,2,Elementary,33.52258,Elementary
962,12,340645005904,Haledon,7508,951,2,Elementary,33.52258,Elementary
963,13,340138001320,Bellmawr,8031,951,2,Elementary,33.52258,Elementary
964,14,341812003692,Fords,8863,951,2,Elementary,33.52258,Elementary
965,15,340075103180,Newark,7102,951,2,Elementary,33.52258,Other
966,16,340076503254,Paterson,7501,951,2,Elementary,33.52258,Other
967,17,341092001150,Mount Holly,8060,951,2,Elementary,33.52258,Elementary
968,18,340072403011,Irvington,7111,951,2,Elementary,33.52258,Elementary
969,19,340071702925,Trenton,8608,951,2,Elementary,33.52258,Other
970,20,341299001644,Pine Hill,8021,951,2,Elementary,33.52258,Elementary
971,21,340810004628,Forked River,8731,951,2,Elementary,33.52258,Elementary
972,22,341680000807,Vineland,8631,951,2,Elementary,33.52258,Elementary
973,23,340861005574,Linden,7036,951,2,Elementary,33.52258,Elementary
974,24,340654003104,Hamilton,8609,951,2,Elementary,33.52258,Elementary
975,25,340549005210,Somerset,8873,951,2,Elementary,33.52258,Elementary
976,26,340222004600,Brick,8724,951,2,Elementary,33.52258,Elementary
977,27,340072005788,Allamuchy,7820,951,2,Elementary,33.52258,Middle
978,28,340795003890,Keyport,7735,951,2,Elementary,33.52258,Elementary
979,29,340420002732,East Newark,7029,951,2,Elementary,33.52258,Elementary
980,30,340576000468,Garfield,7026,951,2,Elementary,33.52258,Elementary
981,31,340222004586,Brick,8723,951,2,Elementary,33.52258,Elementary
982,32,340915001728,Cape May,8204,951,2,Elementary,33.52258,Elementary
983,33,341812003720,Port Reading,7064,951,2,Elementary,33.52258,Elementary
984,34,341269004922,Paterson,7502,951,2,Elementary,33.52258,Elementary
985,35,341812003686,Avenel,7001,951,2,Elementary,33.52258,Elementary
986,36,340222004592,Brick,8724,951,2,Elementary,33.52258,Elementary
987,37,340912005068,Pennsville,8070,951,2,Elementary,33.52258,Elementary
988,38,340237001340,Brooklawn,8030,951,2,Elementary,33.52258,Elementary
989,39,340435001056,Eastampton,8060,951,2,Elementary,33.52258,Elementary
990,40,341638000715,Union City,7087,951,2,Elementary,33.52258,Elementary
991,41,340459005504,Elizabeth,7208,951,2,Elementary,33.52258,Elementary
992,42,340079203419,Newark,7112,951,2,Elementary,33.52258,Elementary
993,43,341446000820,Rutherford,7070,951,2,Elementary,33.52258,Elementary
994,44,341623004732,Toms River,8753,951,2,Elementary,33.52258,Elementary
995,45,340735000065,Hoboken,7030,951,2,Elementary,33.52258,Elementary
996,46,340459005508,Elizabeth,7202,951,2,Elementary,33.52258,Elementary
997,47,340627000504,Hackensack,7601,951,2,Elementary,33.52258,Elementary
998,48,341680005921,Vineland,8360,951,2,Elementary,33.52258,Elementary
999,49,340156004578,Bayville,8721,951,2,Elementary,33.52258,Elementary
1000,0,340330004768,Clifton,7011,1001,1,Elementary,28.54737,Elementary
1001,1,340084005790,Alpha,8865,1001,1,Elementary,28.54737,Elementary
1002,2,341638002912,Union City,7087,1001,1,Elementary,28.54737,Elementary
1003,3,341812003694,Sewaren,7077,1001,1,Elementary,28.54737,Elementary
1004,4,340076603265,Vineland,8360,1001,1,Elementary,28.54737,Elementary
1005,5,340687002740,Harrison,7029,1001,1,Elementary,28.54737,Elementary
1006,6,341293000152,Perth Amboy,8861,1001,1,Elementary,28.54737,Elementary
1007,7,341146002892,North Bergen,7047,1001,1,Elementary,28.54737,Elementary
1008,8,341803005786,Winfield Park,7036,1001,1,Elementary,28.54737,Elementary
1009,9,341113004028,Neptune City,7753,1001,1,Elementary,28.54737,Elementary
1010,10,341146002888,North Bergen,7047,1001,1,Elementary,28.54737,Elementary
1011,11,341134002222,Newark,7107,1001,1,Elementary,28.54737,Elementary
1012,12,340135001962,Belleville,7109,1001,1,Elementary,28.54737,Elementary
1013,13,340330006132,Clifton,7011,1001,1,Elementary,28.54737,Elementary
1014,14,341134002368,Newark,7108,1001,1,Elementary,28.54737,Elementary
1015,15,340492003082,Ewing,8618,1001,1,Elementary,28.54737,Elementary
1016,16,341623004744,Toms River,8753,1001,1,Elementary,28.54737,Elementary
1017,17,340450003352,Edison,8817,1001,1,Elementary,28.54737,Elementary
1018,18,340861005562,Linden,7036,1001,1,Elementary,28.54737,Elementary
1019,19,340573006088,Galloway,8205,1001,1,Elementary,28.54737,Elementary
1020,20,341281001222,Pemberton,8068,1001,1,Elementary,28.54737,Elementary
1021,21,340183002004,Bloomfield,7003,1001,1,Elementary,28.54737,Elementary
1022,22,340459005512,Elizabeth,7201,1001,1,Elementary,28.54737,Elementary
1023,23,340870004650,Little Egg Harbor,8087,1001,1,Elementary,28.54737,Elementary
1024,24,340549005198,Somerset,8873,1001,1,Elementary,28.54737,Elementary
1025,25,340423002050,East Orange,7017,1001,1,Elementary,28.54737,Elementary
1026,26,340492003086,Ewing,8638,1001,1,Elementary,28.54737,Elementary
1027,27,341812003706,Fords,8863,1001,1,Elementary,28.54737,Elementary
1028,28,341269004890,Paterson,7503,1001,1,Elementary,28.54737,Elementary
1029,29,341353005646,Rahway,7065,1001,1,Elementary,28.54737,Elementary
1030,30,341134002338,Newark,7104,1001,1,Elementary,28.54737,Elementary
1031,31,341680001948,Vineland,8360,1001,1,Elementary,28.54737,Elementary
1032,32,341806001692,Hammonton,8037,1001,1,Elementary,28.54737,Elementary
1033,33,340096000012,Atlantic City,8401,1001,1,Elementary,28.54737,Elementary
1034,34,340861005570,Linden,7036,1001,1,Elementary,28.54737,Elementary
1035,35,340135001970,Belleville,7109,1001,1,Elementary,28.54737,Elementary
1036,36,340930001592,Magnolia,8049,1001,1,Elementary,28.54737,Elementary
1037,37,340783002802,Jersey City,7305,1001,1,Elementary,28.54737,Elementary
1038,38,341116004052,Neptune,7753,1001,1,Elementary,28.54737,Elementary
1039,39,340126002716,Bayonne,7002,1001,1,Elementary,28.54737,Elementary
1040,40,341134002326,Newark,7106,1001,1,Elementary,28.54737,Elementary
1041,41,341680001916,Vineland,8360,1001,1,Elementary,28.54737,Elementary
1042,42,341293003540,Perth Amboy,8861,1001,1,Elementary,28.54737,Elementary
1043,43,341287001624,Pennsauken,8109,1001,1,Elementary,28.54737,Elementary
1044,44,341800001288,Willingboro,8046,1001,1,Elementary,28.54737,Elementary
1045,45,341122003476,New Brunswick,8901,1001,1,Elementary,28.54737,Elementary
1046,46,341638002924,Union City,7087,1001,1,Elementary,28.54737,Elementary
1047,47,341269004882,Paterson,7502,1001,1,Elementary,28.54737,Elementary
1048,48,341353005640,Rahway,7065,1001,1,Elementary,28.54737,Elementary
1049,49,341653001894,Seabrook,8302,1001,1,Elementary,28.54737,Elementary
1050,0,341623004738,Pine Beach,8741,1051,1,Elementary,24.73102,Elementary
1051,1,340076303247,Camden,8103,1051,1,Elementary,24.73102,Elementary
1052,2,340282000451,Carteret,7008,1051,1,Elementary,24.73102,Elementary
1053,3,341320000198,Pleasantville,8232,1051,1,Elementary,24.73102,Elementary
1054,4,340447001062,Edgewater Park,8010,1051,1,Elementary,24.73102,Elementary
1055,5,340543002550,Newfield,8344,1051,1,Elementary,24.73102,Elementary
1056,6,341299001642,Pine Hill,8021,1051,1,Elementary,24.73102,Elementary
1057,7,340783002806,Jersey City,7306,1051,1,Elementary,24.73102,Elementary
1058,8,341539000236,South River,8882,1051,1,Elementary,24.73102,Elementary
1059,9,341668000407,Ventnor City,8406,1051,1,Elementary,24.73102,Elementary
1060,10,340459005962,Elizabeth,7202,1051,1,Elementary,24.73102,Elementary
1061,11,341134002342,Newark,7104,1051,1,Elementary,24.73102,Elementary
1062,12,341134003374,Newark,7104,1051,1,Elementary,24.73102,Elementary
1063,13,340894003916,Long Branch,7740,1051,1,Elementary,24.73102,Elementary
1064,14,340126000001,Bayonne,7002,1051,1,Elementary,24.73102,Elementary
1065,15,340651000015,Mays Landing,8330,1051,1,Elementary,24.73102,Elementary
1066,16,341206004064,Oakhurst,7755,1051,1,Elementary,24.73102,Elementary
1067,17,340459005482,Elizabeth,7202,1051,1,Elementary,24.73102,Elementary
1068,18,341680001910,Vineland,8360,1051,1,Elementary,24.73102,Elementary
1069,19,341428005658,Roselle,7203,1051,1,Elementary,24.73102,Elementary
1070,20,341758002940,West New York,7093,1051,1,Elementary,24.73102,Elementary
1071,21,340330004774,Clifton,7011,1051,1,Elementary,24.73102,Elementary
1072,22,340390002528,Westville,8093,1051,1,Elementary,24.73102,Elementary
1073,23,341269004916,Paterson,7513,1051,1,Elementary,24.73102,Elementary
1074,24,340004700330,New Brunswick,8901,1051,1,Elementary,24.73102,Elementary
1075,25,340654003106,Hamilton,8610,1051,1,Elementary,24.73102,Elementary
1076,26,340729005544,Hillside,7205,1051,1,Elementary,24.73102,Elementary
1077,27,340549005202,Somerset,8873,1051,1,Elementary,24.73102,Elementary
1078,28,341209004684,Waretown,8758,1051,1,Elementary,24.73102,Elementary
1079,29,341134002360,Newark,7107,1051,1,Elementary,24.73102,Elementary
1080,30,340459005516,Elizabeth,7208,1051,1,Elementary,24.73102,Elementary
1081,31,340135001968,Belleville,7109,1051,1,Elementary,24.73102,Elementary
1082,32,341758002948,West New York,7093,1051,1,Elementary,24.73102,Elementary
1083,33,340522001086,Roebling,8554,1051,1,Elementary,24.73102,Elementary
1084,34,340783002846,Jersey City,7304,1051,1,Elementary,24.73102,Elementary
1085,35,340002100283,East Orange,7017,1051,1,Elementary,24.73102,Elementary
1086,36,340744005370,Hopatcong,7843,1051,1,Elementary,24.73102,Elementary
1087,37,341164005260,North Plainfield,7060,1051,1,Elementary,24.73102,Elementary
1088,38,340459003197,Elizabeth,7206,1051,1,Elementary,24.73102,Elementary
1089,39,340074503137,Passaic,7055,1051,1,Elementary,24.73102,Other
1090,40,341122005940,New Brunswick,8901,1051,1,Elementary,24.73102,Elementary
1091,41,341827001700,Woodlynne,8107,1051,1,Elementary,24.73102,Elementary
1092,42,340918000703,Lumberton,8048,1051,1,Elementary,24.73102,Elementary
1093,43,340423002062,East Orange,7017,1051,1,Elementary,24.73102,Elementary
1094,44,340003300303,Jersey City,7305,1051,1,Elementary,24.73102,Elementary
1095,45,340423000273,East Orange,7018,1051,1,Elementary,24.73102,Elementary
1096,46,340423002054,East Orange,7018,1051,1,Elementary,24.73102,Elementary
1097,47,341269004926,Paterson,7501,1051,1,Elementary,24.73102,Elementary
1098,48,341314005618,Plainfield,7062,1051,1,Elementary,24.73102,Elementary
1099,49,340459002997,Elizabeth,7208,1051,1,Elementary,24.73102,Elementary
